ID Cliente,Nombre Completo,Genero,Edad,Estado,Tipo de empleo,Fecha de Inicio,Balance,Estado Civil,Ultimo grado de estudios,Credito vivienda,Otro credito,Forma de contacto,Impago en credito
2526,Madalena Garcia,Mujer,34,Texas,Empleado,09/10/2020,"$29,193.97",Casado,Otro,No,No,Correo,No
2527,Marlowe Horton,Hombre,27,Texas,Empleado,09/10/2020,"$9,630.63",Soltero,Preparatoria,Si,No,Correo,No
2528,Jermain Reynolds,Hombre,34,Texas,Empleado,09/10/2020,"$3,179.30",Soltero,Universidad,Si,Si,Domicilio,No
2529,Lettie Rogers,Mujer,36,Texas,Empleado,09/10/2020,"$25,004.04",Casado,Universidad,Si,No,Domicilio,No
2530,Candice Morales,Mujer,39,Texas,Empleado,09/10/2020,"$35,169.67",Soltero,Preparatoria,No,No,Domicilio,No
2531,Dorelle Green,Mujer,38,Texas,Empleado,09/10/2020,"$39,575.94",Soltero,Preparatoria,No,No,Correo,No
2532,Judd Bass,Hombre,30,Texas,Empleado,09/10/2020,"$18,757.97",Casado,Otro,No,No,Celular,No
2533,Felicio Morales,Hombre,47,Nevada,Obrero,09/10/2020,"$16,159.09",Divorciado,Universidad,Si,No,Celular,No
2534,Marchelle Brewer,Mujer,52,Nevada,Obrero,09/10/2020,"$40,400.60",Casado,Preparatoria,No,No,Correo,No
2535,Engelbart Becker,Hombre,60,Nevada,Obrero,09/10/2020,"$12,675.51",Casado,Basica,No,No,Correo,No
2536,Meyer Colon,Hombre,54,Nevada,Obrero,09/10/2020,"$89,441.01",Soltero,Preparatoria,No,No,Correo,No
2537,Karl Yates,Hombre,39,Arizona,Otro,09/10/2020,"$4,021.66",Divorciado,Basica,No,No,Correo,No
2538,Kathlin Gonzales,Mujer,38,Arizona,Empleado,09/10/2020,"$31,187.49",Casado,Basica,Si,No,Correo,No
2539,Rick Warren,Hombre,35,Arizona,Otro,09/10/2020,"$143,768.15",Casado,Universidad,Si,No,Domicilio,No
2540,Agace Chandler,Mujer,30,Florida,Otro,09/10/2020,"$70,863.84",Divorciado,Universidad,No,No,Correo,Si
2541,Abigale Page,Mujer,31,Florida,Empleado,09/10/2020,"$48,804.24",Casado,Preparatoria,Si,No,Correo,Si
2542,Hari Bridges,Hombre,37,Texas,Empleado,10/10/2020,"$123,767.09",Casado,Otro,Si,No,Correo,No
2543,Shantee Gibson,Mujer,19,Texas,Empleado,10/10/2020,"$35,546.70",Soltero,Universidad,Si,No,Correo,No
2544,Geoffrey Horton,Hombre,33,Texas,Obrero,10/10/2020,"$5,120.43",Casado,Preparatoria,No,Si,Correo,No
2545,Reece Warren,Hombre,36,Texas,Empleado,10/10/2020,"$42,405.03",Divorciado,Basica,No,Si,Correo,No
2546,Jere Ellis,Hombre,48,Texas,Otro,10/10/2020,"$43,991.70",Soltero,Universidad,Si,Si,Domicilio,No
2547,Yolanthe Perez,Mujer,25,Texas,Empleado,10/10/2020,"$44,941.15",Casado,Universidad,Si,No,Domicilio,No
2548,Ivor Becker,Hombre,52,Nevada,Obrero,10/10/2020,"$35,670.33",Casado,Universidad,Si,No,Correo,No
2549,Hogan Carr,Hombre,39,Arizona,Empleado,10/10/2020,"$28,837.78",Casado,Otro,Si,No,Correo,No
2550,Rubina Bridges,Mujer,23,Florida,Otro,10/10/2020,"$66,345.55",Soltero,Preparatoria,No,No,Correo,No
2551,Lorianna Beck,Mujer,43,Florida,Otro,10/10/2020,"$35,062.78",Casado,Preparatoria,No,Si,Domicilio,No
2552,Katleen Boone,Mujer,24,Texas,Empleado,11/10/2020,"$28,970.99",Divorciado,Universidad,No,No,Correo,No
2553,Adrienne Gibson,Mujer,31,Texas,Empleado,11/10/2020,"$4,562.51",Casado,Universidad,Si,No,Domicilio,No
2554,Johnathan Warren,Hombre,24,Texas,Obrero,11/10/2020,"$5,527.70",Casado,Preparatoria,Si,No,Correo,Si
2555,Cal Beck,Mujer,31,Texas,Empleado,11/10/2020,"$92,926.66",Casado,Universidad,Si,No,Correo,No
2556,Lilllie Silva,Mujer,29,Texas,Empleado,11/10/2020,"$9,241.67",Casado,Preparatoria,No,No,Correo,No
2557,Luce Hodges,Mujer,25,Texas,Empleado,11/10/2020,"$23,859.84",Divorciado,Universidad,Si,No,Correo,Si
2558,Berkley Boone,Hombre,30,Texas,Empleado,11/10/2020,"$24,347.10",Divorciado,Universidad,Si,No,Correo,No
2559,Judy Silva,Mujer,32,Texas,Empleado,11/10/2020,"$30,875.15",Casado,Basica,No,No,Correo,No
2560,Edsel Page,Hombre,29,Texas,Empleado,11/10/2020,"$13,117.63",Casado,Universidad,Si,No,Domicilio,No
2561,Tana Chandler,Mujer,21,Texas,Empleado,11/10/2020,"$13,697.90",Casado,Universidad,Si,No,Correo,No
2562,Garwood Page,Hombre,48,Texas,Empleado,11/10/2020,"$4,267.81",Casado,Universidad,Si,No,Correo,No
2563,Korrie Silva,Mujer,59,Nevada,Empleado,11/10/2020,"$27,239.87",Divorciado,Universidad,No,No,Correo,No
2564,Violet Becker,Mujer,54,Nevada,Otro,11/10/2020,"$48,053.13",Casado,Universidad,Si,No,Correo,No
2565,Dana Davis,Hombre,50,Nevada,Obrero,11/10/2020,"$37,359.51",Divorciado,Universidad,Si,Si,Correo,No
2566,Giffer Meyer,Hombre,30,Arizona,Obrero,11/10/2020,"$48,938.25",Soltero,Otro,Si,No,Correo,No
2567,Joyan Hodges,Mujer,46,Arizona,Empleado,11/10/2020,"$52,985.15",Casado,Otro,No,No,Correo,No
2568,Ewan Horton,Hombre,27,Arizona,Empleado,11/10/2020,"$113,272.81",Casado,Universidad,Si,Si,Domicilio,No
2569,Jean-Paul Mullins,Hombre,28,Florida,Obrero,11/10/2020,"$37,411.40",Casado,Universidad,No,No,Correo,Si
2570,Anthony Franklin,Hombre,39,Texas,Empleado,12/10/2020,"$54,137.42",Casado,Universidad,Si,No,Domicilio,No
2571,Laird Gomez,Hombre,41,Texas,Empleado,12/10/2020,"$15,982.61",Casado,Universidad,No,No,Domicilio,No
2572,Debby Pearson,Mujer,32,Texas,Empleado,12/10/2020,"$92,346.88",Casado,Universidad,No,No,Correo,No
2573,Gonzales Horton,Hombre,32,Texas,Empleado,12/10/2020,"$50,962.88",Casado,Universidad,Si,No,Correo,No
2574,Saundra Yates,Mujer,34,Texas,Empleado,12/10/2020,"$54,061.99",Casado,Universidad,Si,Si,Domicilio,No
2575,Ace Yates,Hombre,31,Texas,Empleado,12/10/2020,"$28,063.57",Soltero,Universidad,Si,No,Domicilio,No
2576,Hilda Perez,Mujer,39,Texas,Obrero,12/10/2020,"$24,539.75",Casado,Universidad,Si,No,Domicilio,No
2577,Aurore Bass,Mujer,37,Texas,Empleado,12/10/2020,"$52,019.22",Soltero,Universidad,No,Si,Correo,No
2578,Maude Boone,Mujer,40,Texas,Empleado,12/10/2020,"$1,824.60",Casado,Basica,Si,No,Domicilio,No
2579,Benson Cross,Hombre,46,Nevada,Obrero,12/10/2020,"$100,102.06",Casado,Universidad,No,No,Correo,No
2580,Lionello Silva,Hombre,61,Nevada,Otro,12/10/2020,"$48,057.63",Casado,Preparatoria,Si,No,Domicilio,No
2581,Arlo Munoz,Hombre,44,Nevada,Obrero,12/10/2020,"$22,186.18",Casado,Universidad,Si,No,Domicilio,No
2582,Joscelin Rose,Mujer,23,Arizona,Empleado,12/10/2020,"$74,619.78",Soltero,Preparatoria,Si,No,Domicilio,No
2583,Shoshie Francis,Mujer,36,Arizona,Empleado,12/10/2020,"$33,874.15",Casado,Universidad,Si,No,Correo,No
2584,Nela Davis,Mujer,32,Arizona,Empleado,12/10/2020,"$46,815.16",Casado,Preparatoria,No,No,Correo,Si
2585,Marcella Pearson,Mujer,29,Florida,Obrero,12/10/2020,"$15,529.31",Casado,Preparatoria,No,No,Correo,No
2586,Charmaine Meyer,Mujer,43,Texas,Empleado,13/10/2020,"$15,312.72",Casado,Basica,No,No,Domicilio,No
2587,Kevin Perez,Hombre,33,Texas,Empleado,13/10/2020,"$11,895.12",Soltero,Universidad,Si,Si,Domicilio,No
2588,Trish Ryan,Mujer,39,Texas,Empleado,13/10/2020,"$60,637.91",Casado,Preparatoria,Si,No,Domicilio,No
2589,Valma Pena,Mujer,41,Texas,Obrero,13/10/2020,"$51,908.58",Divorciado,Preparatoria,No,No,Correo,No
2590,Rand Floyd,Hombre,35,Texas,Empleado,13/10/2020,"$87,029.39",Divorciado,Preparatoria,Si,Si,Domicilio,No
2591,Cristie Thompson,Mujer,30,Texas,Obrero,13/10/2020,"$25,455.33",Casado,Universidad,Si,No,Correo,No
2592,Brittney Perez,Mujer,34,Texas,Empleado,13/10/2020,"$16,616.36",Casado,Preparatoria,Si,Si,Correo,No
2593,Sal Garcia,Mujer,35,Texas,Empleado,13/10/2020,"$2,466.36",Divorciado,Universidad,Si,No,Correo,No
2594,Davy Joseph,Hombre,34,Texas,Empleado,13/10/2020,"$16,183.33",Soltero,Universidad,Si,No,Domicilio,No
2595,Hetty Underwood,Mujer,24,Texas,Empleado,13/10/2020,"$2,972.09",Casado,Universidad,Si,Si,Correo,No
2596,Crissie Colon,Mujer,32,Texas,Empleado,13/10/2020,"$31,876.31",Soltero,Universidad,No,No,Correo,No
2597,Marlo Silva,Hombre,43,Nevada,Otro,13/10/2020,"$9,152.12",Casado,Universidad,No,No,Correo,No
2598,Barrie Pena,Hombre,52,Nevada,Otro,13/10/2020,"$51,911.54",Divorciado,Basica,Si,No,Domicilio,No
2599,Goober Morales,Hombre,51,Nevada,Empleado,13/10/2020,"$27,489.55",Soltero,Basica,No,No,Correo,No
2600,Niles Jones,Hombre,55,Nevada,Otro,13/10/2020,"$78,961.37",Casado,Preparatoria,Si,No,Correo,No
2601,French Jennings,Hombre,58,Nevada,Obrero,13/10/2020,"$121,703.25",Divorciado,Preparatoria,No,No,Domicilio,No
2602,Antin Jones,Hombre,44,Nevada,Obrero,13/10/2020,"$62,968.85",Casado,Preparatoria,No,No,Correo,No
2603,Minta Meyer,Mujer,33,Arizona,Empleado,13/10/2020,"$55,004.52",Casado,Basica,Si,No,Domicilio,No
2604,Jess Rogers,Mujer,31,Arizona,Otro,13/10/2020,"$17,037.16",Soltero,Preparatoria,No,No,Correo,No
2605,Midge Cross,Mujer,22,Florida,Otro,13/10/2020,"$19,081.51",Casado,Otro,No,No,Correo,No
2606,Nigel Cross,Hombre,29,Texas,Empleado,14/10/2020,"$36,200.99",Casado,Basica,Si,Si,Domicilio,No
2607,Kimberli Joseph,Mujer,25,Texas,Empleado,14/10/2020,"$26,754.46",Casado,Otro,No,No,Domicilio,No
2608,Arnie Jennings,Hombre,38,Texas,Empleado,14/10/2020,"$105,878.27",Casado,Basica,No,Si,Correo,No
2609,Saraann Colon,Mujer,40,Texas,Otro,14/10/2020,"$2,073.93",Casado,Universidad,No,No,Correo,No
2610,Keenan Bridges,Hombre,40,Texas,Empleado,14/10/2020,"$42,285.00",Casado,Basica,Si,No,Domicilio,No
2611,Daniel Gomez,Hombre,38,Texas,Obrero,14/10/2020,"$87,941.72",Casado,Preparatoria,No,No,Correo,No
2612,Lauren Gomez,Hombre,28,Texas,Empleado,14/10/2020,"$10,773.06",Soltero,Universidad,No,No,Correo,No
2613,Lionel Jensen,Hombre,60,Nevada,Obrero,14/10/2020,"$22,580.63",Casado,Preparatoria,Si,Si,Correo,No
2614,Fleming Reynolds,Hombre,44,Nevada,Obrero,14/10/2020,"$20,798.81",Casado,Universidad,Si,No,Correo,No
2615,Hernando Peterson,Hombre,31,Arizona,Obrero,14/10/2020,"$53,375.36",Soltero,Preparatoria,Si,No,Correo,No
2616,Menard Munoz,Hombre,36,Arizona,Obrero,14/10/2020,"$56,012.82",Casado,Universidad,Si,No,Correo,No
2617,Fonsie Manning,Hombre,35,Arizona,Empleado,14/10/2020,"$11,497.64",Casado,Preparatoria,Si,No,Correo,No
2618,Guenevere Boone,Mujer,28,Florida,Otro,14/10/2020,"$143,384.75",Casado,Universidad,No,No,Correo,No
2619,Glori Rogers,Mujer,35,Texas,Otro,15/10/2020,"$113,035.93",Casado,Universidad,No,No,Correo,No
2620,Trisha Davis,Mujer,31,Texas,Otro,15/10/2020,"$90,594.46",Casado,Universidad,No,No,Correo,Si
2621,Clayborn Bridges,Hombre,43,Texas,Obrero,15/10/2020,"$3,310.12",Soltero,Universidad,Si,No,Correo,No
2622,Elle Munoz,Mujer,29,Texas,Otro,15/10/2020,"$80,061.52",Soltero,Otro,Si,No,Domicilio,No
2623,Carolynn Silva,Mujer,45,Texas,Empleado,15/10/2020,"$80,350.52",Soltero,Universidad,Si,No,Correo,No
2624,Leonard Tucker,Hombre,38,Texas,Obrero,15/10/2020,"$7,210.88",Casado,Basica,Si,No,Correo,No
2625,Geoff Cross,Hombre,33,Texas,Empleado,15/10/2020,"$29,610.82",Casado,Preparatoria,Si,No,Domicilio,No
2626,Mavis Reynolds,Mujer,35,Texas,Empleado,15/10/2020,"$12,782.12",Casado,Basica,Si,No,Correo,No
2627,Augustus Reynolds,Hombre,47,Texas,Empleado,15/10/2020,"$43,216.48",Casado,Basica,Si,No,Domicilio,No
2628,Cilka Francis,Mujer,46,Texas,Empleado,15/10/2020,"$49,645.67",Casado,Universidad,Si,Si,Celular,No
2629,Charlie Cross,Hombre,24,Texas,Empleado,15/10/2020,"$51,493.51",Divorciado,Universidad,Si,No,Domicilio,No
2630,Leodora Tucker,Mujer,54,Nevada,Empleado,15/10/2020,"$18,968.43",Divorciado,Basica,No,No,Correo,No
2631,Alexander Mullins,Hombre,46,Nevada,Obrero,15/10/2020,"$48,267.99",Casado,Basica,No,No,Correo,No
2632,Juergen Silva,Hombre,41,Nevada,Obrero,15/10/2020,"$28,183.97",Soltero,Universidad,Si,No,Correo,No
2633,Babita May,Mujer,51,Nevada,Obrero,15/10/2020,"$27,676.75",Casado,Basica,Si,No,Correo,No
2634,Biff Franklin,Hombre,57,Nevada,Otro,15/10/2020,"$158,963.72",Soltero,Preparatoria,No,No,Correo,Si
2635,Bubba Yates,Hombre,41,Arizona,Otro,15/10/2020,"$60,252.01",Soltero,Basica,Si,No,Domicilio,No
2636,Nicoli Rogers,Mujer,38,Arizona,Empleado,15/10/2020,"$28,993.97",Casado,Universidad,Si,No,Correo,No
2637,Maxwell Yates,Hombre,39,Arizona,Obrero,15/10/2020,"$5,283.39",Divorciado,Universidad,Si,No,Domicilio,No
2638,Opal Rose,Mujer,15,Florida,Empleado,15/10/2020,"$12,470.19",Casado,Universidad,No,No,Correo,No
2639,Demetra Rodgers,Mujer,22,Texas,Empleado,16/10/2020,"$65,873.60",Casado,Basica,Si,No,Correo,No
2640,Ginni Nunez,Mujer,42,Texas,Obrero,16/10/2020,"$53,301.07",Casado,Preparatoria,No,No,Correo,No
2641,Maggee Lindsey,Mujer,40,Texas,Empleado,16/10/2020,"$51,028.46",Soltero,Preparatoria,Si,No,Correo,No
2642,Harlan Becker,Hombre,38,Texas,Otro,16/10/2020,"$36,541.24",Casado,Universidad,No,No,Correo,No
2643,Burnaby Weaver,Hombre,28,Texas,Empleado,16/10/2020,"$48,517.66",Casado,Basica,Si,No,Domicilio,No
2644,Imogen Spencer,Mujer,36,Texas,Empleado,16/10/2020,"$60,151.67",Divorciado,Universidad,No,Si,Celular,No
2645,Karrah Spencer,Mujer,39,Texas,Empleado,16/10/2020,"$69,343.03",Casado,Preparatoria,No,No,Correo,Si
2646,Dylan Jensen,Hombre,37,Texas,Empleado,16/10/2020,"$10,440.82",Casado,Basica,No,No,Correo,No
2647,Andrzej Jones,Hombre,39,Texas,Empleado,16/10/2020,"$34,743.01",Casado,Preparatoria,Si,No,Domicilio,No
2648,Bary Colon,Hombre,51,Nevada,Obrero,16/10/2020,"$14,627.48",Casado,Preparatoria,No,No,Domicilio,No
2649,Lesley Potter,Hombre,44,Nevada,Obrero,16/10/2020,"$38,148.49",Casado,Universidad,Si,No,Correo,No
2650,Burgess Reynolds,Hombre,50,Nevada,Obrero,16/10/2020,"$7,074.61",Casado,Universidad,Si,No,Correo,No
2651,Joete Jones,Mujer,47,Nevada,Otro,16/10/2020,"$18,686.04",Casado,Universidad,Si,No,Domicilio,No
2652,Yehudit Silva,Mujer,50,Nevada,Otro,16/10/2020,"$26,666.93",Casado,Universidad,Si,No,Domicilio,No
2653,Kim Boone,Mujer,52,Nevada,Otro,16/10/2020,"$58,520.40",Casado,Universidad,Si,No,Celular,No
2654,Morganica Spencer,Mujer,35,Arizona,Empleado,16/10/2020,"$79,064.12",Soltero,Universidad,Si,No,Correo,Si
2655,Shaina Ellis,Mujer,37,Arizona,Empleado,16/10/2020,"$64,328.31",Casado,Preparatoria,Si,No,Correo,Si
2656,Zita Jones,Mujer,43,Texas,Obrero,17/10/2020,"$52,478.66",Casado,Universidad,Si,No,Correo,Si
2657,Bartholomew Thompson,Hombre,31,Texas,Empleado,17/10/2020,"$23,788.57",Casado,Universidad,Si,No,Correo,No
2658,Marjie Bridges,Mujer,37,Texas,Empleado,17/10/2020,"$29,825.87",Soltero,Universidad,Si,Si,Domicilio,No
2659,Belinda Carr,Mujer,45,Texas,Empleado,17/10/2020,"$108,363.39",Casado,Universidad,No,Si,Domicilio,No
2660,Glennie Meyer,Mujer,42,Texas,Otro,17/10/2020,"$4,587.19",Casado,Universidad,Si,No,Correo,No
2661,Nata Daniels,Mujer,30,Texas,Empleado,17/10/2020,"$26,765.58",Casado,Universidad,Si,No,Domicilio,No
2662,Brinkley Colon,Hombre,25,Texas,Otro,17/10/2020,"$76,799.15",Casado,Basica,Si,No,Correo,No
2663,Antonin Garcia,Hombre,46,Texas,Empleado,17/10/2020,"$97,047.58",Soltero,Universidad,Si,No,Celular,No
2664,Rikki Jennings,Mujer,42,Nevada,Otro,17/10/2020,"$67,597.45",Casado,Otro,No,No,Domicilio,No
2665,Murray Meyer,Hombre,52,Nevada,Otro,17/10/2020,"$15,777.04",Divorciado,Otro,No,No,Correo,No
2666,Ned Hodges,Hombre,46,Nevada,Obrero,17/10/2020,"$85,627.91",Soltero,Preparatoria,Si,No,Correo,Si
2667,Art Warren,Hombre,59,Nevada,Obrero,17/10/2020,"$11,304.90",Soltero,Preparatoria,Si,No,Correo,No
2668,Brook Garcia,Mujer,47,Nevada,Otro,17/10/2020,"$9,429.82",Soltero,Universidad,No,No,Domicilio,No
2669,Dillon Daniels,Hombre,18,Arizona,Empleado,17/10/2020,"$54,945.88",Casado,Preparatoria,No,No,Domicilio,No
2670,Jeffie Reynolds,Hombre,42,Arizona,Empleado,17/10/2020,"$1,042.88",Casado,Basica,Si,No,Celular,No
2671,Ciara Spencer,Mujer,38,Texas,Obrero,18/10/2020,"$37,371.96",Casado,Universidad,Si,Si,Correo,No
2672,Ariel Spencer,Hombre,35,Texas,Empleado,18/10/2020,"$7,718.33",Soltero,Preparatoria,Si,No,Correo,No
2673,Petr Cross,Hombre,50,Texas,Empleado,18/10/2020,"$58,562.54",Casado,Universidad,No,No,Domicilio,No
2674,Ludwig Horton,Hombre,40,Texas,Empleado,18/10/2020,"$2,733.70",Casado,Preparatoria,Si,No,Correo,No
2675,Billie Adkins,Hombre,47,Texas,Otro,18/10/2020,"$20,960.97",Casado,Preparatoria,Si,No,Correo,Si
2676,Michele Boone,Hombre,29,Texas,Empleado,18/10/2020,"$20,746.18",Soltero,Preparatoria,No,No,Correo,Si
2677,La Floyd,Mujer,38,Texas,Empleado,18/10/2020,"$42,536.78",Casado,Basica,No,No,Correo,No
2678,Noelani Malone,Mujer,35,Texas,Empleado,18/10/2020,"$12,876.15",Casado,Basica,No,No,Celular,No
2679,Kee Bridges,Mujer,46,Texas,Obrero,18/10/2020,"$11,225.25",Casado,Universidad,No,No,Correo,No
2680,Melita Rodgers,Mujer,27,Texas,Empleado,18/10/2020,"$23,327.63",Casado,Universidad,Si,No,Domicilio,No
2681,Leighton May,Hombre,34,Texas,Empleado,18/10/2020,"$27,241.75",Soltero,Basica,No,No,Domicilio,No
2682,Florri Yates,Mujer,25,Texas,Empleado,18/10/2020,"$14,494.67",Casado,Universidad,Si,No,Correo,No
2683,Antonino Mullins,Hombre,36,Texas,Empleado,18/10/2020,"$56,977.33",Casado,Universidad,Si,No,Domicilio,No
2684,Mireielle Gomez,Mujer,46,Texas,Otro,18/10/2020,"$49,346.54",Casado,Basica,Si,No,Correo,No
2685,Loleta Cross,Mujer,49,Nevada,Otro,18/10/2020,"$27,957.69",Casado,Universidad,Si,Si,Domicilio,No
2686,Hastings Weaver,Hombre,57,Nevada,Obrero,18/10/2020,"$49,844.81",Divorciado,Universidad,No,No,Correo,Si
2687,Gerard Rogers,Hombre,50,Nevada,Obrero,18/10/2020,"$85,667.28",Casado,Universidad,No,Si,Celular,No
2688,Shena Rodgers,Mujer,50,Nevada,Otro,18/10/2020,"$15,908.88",Casado,Universidad,No,No,Correo,No
2689,Karsten Yates,Hombre,31,Arizona,Obrero,18/10/2020,"$43,058.18",Casado,Universidad,Si,No,Domicilio,No
2690,Partha Jensen,Hombre,44,Arizona,Otro,18/10/2020,"$15,855.16",Soltero,Preparatoria,No,No,Correo,No
2691,Barry Rose,Mujer,42,Florida,Otro,18/10/2020,"$48,736.63",Casado,Basica,No,No,Correo,No
2692,Tresa Jensen,Mujer,39,Texas,Otro,19/10/2020,"$32,568.37",Casado,Universidad,Si,Si,Correo,No
2693,Grace Joseph,Hombre,35,Texas,Empleado,19/10/2020,"$52,505.69",Casado,Preparatoria,No,No,Celular,No
2694,Brooke Thompson,Hombre,34,Texas,Empleado,19/10/2020,"$17,625.40",Casado,Universidad,Si,Si,Correo,No
2695,Prentice Horton,Hombre,57,Nevada,Obrero,19/10/2020,"$122,206.25",Casado,Preparatoria,No,No,Correo,No
2696,Isador Lindsey,Hombre,43,Nevada,Obrero,19/10/2020,"$66,422.57",Casado,Preparatoria,No,No,Correo,No
2697,Parsifal Cross,Hombre,47,Nevada,Otro,19/10/2020,"$67,881.39",Divorciado,Preparatoria,Si,No,Correo,Si
2698,Aaron Joseph,Hombre,25,Florida,Empleado,19/10/2020,"$25,408.21",Soltero,Preparatoria,No,No,Correo,Si
2699,Bellina Horton,Mujer,61,Florida,Empleado,19/10/2020,"$4,902.36",Casado,Preparatoria,No,No,Correo,No
2700,Meira Jensen,Mujer,35,Texas,Empleado,20/10/2020,"$10,130.03",Casado,Basica,Si,No,Correo,No
2701,Rochette Franklin,Mujer,23,Texas,Otro,20/10/2020,"$19,562.93",Divorciado,Preparatoria,No,No,Correo,No
2702,Luce Gomez,Hombre,34,Texas,Empleado,20/10/2020,"$23,660.42",Divorciado,Universidad,Si,No,Correo,No
2703,Marquita Yates,Mujer,38,Texas,Empleado,20/10/2020,"$24,374.28",Casado,Universidad,Si,No,Celular,No
2704,Ed Cross,Hombre,45,Texas,Obrero,20/10/2020,"$49,068.54",Soltero,Otro,Si,No,Domicilio,No
2705,Therese Beck,Mujer,34,Texas,Obrero,20/10/2020,"$76,913.54",Casado,Universidad,No,No,Celular,No
2706,Wynnie Cross,Mujer,24,Texas,Otro,20/10/2020,"$103,625.72",Soltero,Universidad,Si,No,Domicilio,Si
2707,Breena Horton,Mujer,49,Texas,Otro,20/10/2020,"$43,292.94",Casado,Otro,Si,No,Domicilio,No
2708,Bernette Malone,Mujer,32,Texas,Empleado,20/10/2020,"$8,093.07",Casado,Preparatoria,Si,No,Correo,No
2709,Hy Klein,Hombre,53,Nevada,Otro,20/10/2020,"$54,641.25",Casado,Preparatoria,Si,No,Correo,No
2710,Forrester Klein,Hombre,45,Nevada,Obrero,20/10/2020,"$20,408.90",Casado,Preparatoria,Si,Si,Correo,No
2711,Kenyon Olson,Hombre,47,Nevada,Otro,20/10/2020,"$26,983.67",Divorciado,Universidad,Si,No,Domicilio,No
2712,Berchtold Lindsey,Hombre,55,Nevada,Obrero,20/10/2020,"$6,627.87",Casado,Otro,No,No,Correo,No
2713,Leanna Gomez,Mujer,35,Arizona,Otro,20/10/2020,"$26,846.01",Casado,Basica,No,No,Domicilio,No
2714,Gershon Manning,Hombre,35,Arizona,Obrero,20/10/2020,"$1,878.99",Casado,Preparatoria,No,No,Correo,No
2715,Merle Manning,Hombre,33,Arizona,Empleado,20/10/2020,"$25,632.63",Divorciado,Preparatoria,Si,No,Celular,No
2716,Chelsey Reid,Mujer,31,Florida,Empleado,20/10/2020,"$70,789.46",Soltero,Preparatoria,No,No,Correo,No
2717,Iormina Jones,Mujer,31,Florida,Obrero,20/10/2020,"$38,173.94",Casado,Preparatoria,No,Si,Correo,No
2718,Ashley Munoz,Hombre,28,Texas,Empleado,21/10/2020,"$66,773.52",Soltero,Preparatoria,No,No,Correo,Si
2719,Chaddy Gomez,Hombre,45,Texas,Otro,21/10/2020,"$37,823.07",Casado,Universidad,No,No,Correo,No
2720,Nickolas Rowe,Hombre,38,Texas,Obrero,21/10/2020,"$14,012.04",Soltero,Universidad,Si,No,Correo,Si
2721,Inci Bass,Mujer,33,Texas,Empleado,21/10/2020,"$70,694.72",Divorciado,Universidad,No,Si,Correo,No
2722,Iolanthe Silva,Mujer,46,Texas,Otro,21/10/2020,"$57,538.33",Soltero,Basica,No,No,Domicilio,No
2723,Phineas Cross,Hombre,33,Texas,Otro,21/10/2020,"$69,327.30",Casado,Universidad,No,No,Correo,Si
2724,Lesly Franklin,Mujer,33,Texas,Empleado,21/10/2020,"$43,121.10",Soltero,Preparatoria,Si,No,Correo,No
2725,Herbie Davis,Hombre,55,Nevada,Obrero,21/10/2020,"$53,979.36",Soltero,Otro,Si,No,Domicilio,No
2726,Karissa Franklin,Mujer,41,Arizona,Empleado,21/10/2020,"$59,901.72",Casado,Universidad,No,No,Correo,No
2727,Rickie Thompson,Hombre,34,Arizona,Obrero,21/10/2020,"$41,807.78",Casado,Universidad,Si,No,Correo,No
2728,Domenic Ryan,Hombre,47,Arizona,Obrero,21/10/2020,"$152,834.67",Soltero,Basica,Si,No,Correo,No
2729,Cecil Manning,Hombre,33,Arizona,Empleado,21/10/2020,"$10,352.99",Casado,Universidad,Si,No,Correo,No
2730,Estrellita Floyd,Mujer,36,Arizona,Empleado,21/10/2020,"$22,415.85",Soltero,Preparatoria,Si,No,Domicilio,No
2731,Eleonora Reid,Mujer,36,Texas,Otro,22/10/2020,"$42,331.66",Casado,Universidad,No,Si,Domicilio,No
2732,Michail Silva,Hombre,32,Texas,Empleado,22/10/2020,"$59,274.28",Casado,Universidad,Si,Si,Correo,No
2733,Dew Klein,Mujer,54,Texas,Empleado,22/10/2020,"$27,096.75",Casado,Basica,No,No,Domicilio,No
2734,Clarisse Morales,Mujer,40,Texas,Empleado,22/10/2020,"$8,865.91",Divorciado,Universidad,Si,No,Correo,No
2735,Becki Munoz,Mujer,27,Texas,Obrero,22/10/2020,$129.93,Casado,Universidad,No,No,Correo,No
2736,Herve Gonzales,Hombre,34,Texas,Empleado,22/10/2020,"$84,161.84",Casado,Preparatoria,Si,No,Correo,No
2737,Godfree Jones,Hombre,35,Texas,Empleado,22/10/2020,"$26,592.18",Casado,Universidad,No,No,Correo,No
2738,Oran Klein,Hombre,32,Texas,Empleado,22/10/2020,"$5,049.63",Casado,Universidad,Si,Si,Correo,No
2739,Nicholas Munoz,Hombre,40,Texas,Empleado,22/10/2020,"$31,152.04",Soltero,Preparatoria,No,No,Correo,No
2740,Gilbert Olson,Hombre,30,Texas,Empleado,22/10/2020,"$29,158.03",Casado,Universidad,No,No,Correo,No
2741,Maryjo Boone,Mujer,38,Texas,Otro,22/10/2020,"$85,671.64",Soltero,Universidad,No,No,Correo,No
2742,Celestyn Jensen,Mujer,30,Texas,Empleado,22/10/2020,"$152,242.91",Soltero,Universidad,Si,No,Domicilio,No
2743,Lucius Reed,Hombre,38,Texas,Empleado,22/10/2020,"$60,720.24",Casado,Universidad,Si,No,Correo,No
